application,repetition,multiplier,route,operation,query_repetition,nanoseconds
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,15,32090
spring_petclinic_microservices,0,1,projected,create_visit,16,6903
spring_petclinic_microservices,0,1,projected,list_owners,16,4368
spring_petclinic_microservices,0,1,projected,list_vets,16,4268
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,16,5941
spring_petclinic_microservices,0,1,projected,create_visit,17,5711
spring_petclinic_microservices,0,1,projected,list_owners,17,4188
spring_petclinic_microservices,0,1,projected,list_vets,17,4167
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,17,5661
spring_petclinic_microservices,0,1,projected,create_visit,18,5561
spring_petclinic_microservices,0,1,projected,list_owners,18,4157
spring_petclinic_microservices,0,1,projected,list_vets,18,4208
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,18,5951
spring_petclinic_microservices,0,1,projected,create_visit,19,5811
spring_petclinic_microservices,0,1,projected,list_owners,19,4298
spring_petclinic_microservices,0,1,projected,list_vets,19,4138
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,19,5861
spring_petclinic_microservices,0,1,projected,create_visit,20,5661
spring_petclinic_microservices,0,1,projected,list_owners,20,4158
spring_petclinic_microservices,0,1,projected,list_vets,20,4078
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,20,5751
spring_petclinic_microservices,0,1,projected,create_visit,21,5740
spring_petclinic_microservices,0,1,projected,list_owners,21,4158
spring_petclinic_microservices,0,1,projected,list_vets,21,4108
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,21,5841
spring_petclinic_microservices,0,1,projected,create_visit,22,6001
spring_petclinic_microservices,0,1,projected,list_owners,22,4398
spring_petclinic_microservices,0,1,projected,list_vets,22,4328
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,22,6252
spring_petclinic_microservices,0,1,projected,create_visit,23,5811
spring_petclinic_microservices,0,1,projected,list_owners,23,4298
spring_petclinic_microservices,0,1,projected,list_vets,23,4218
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,23,5871
spring_petclinic_microservices,0,1,projected,create_visit,24,6001
spring_petclinic_microservices,0,1,projected,list_owners,24,4389
spring_petclinic_microservices,0,1,projected,list_vets,24,4128
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,24,5871
spring_petclinic_microservices,0,1,projected,create_visit,25,5761
spring_petclinic_microservices,0,1,projected,list_owners,25,4128
spring_petclinic_microservices,0,1,projected,list_vets,25,4227
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,25,5801
spring_petclinic_microservices,0,1,projected,create_visit,26,5690
spring_petclinic_microservices,0,1,projected,list_owners,26,4198
spring_petclinic_microservices,0,1,projected,list_vets,26,4218
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,26,5850
spring_petclinic_microservices,0,1,projected,create_visit,27,5661
spring_petclinic_microservices,0,1,projected,list_owners,27,4257
spring_petclinic_microservices,0,1,projected,list_vets,27,4328
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,27,6281
spring_petclinic_microservices,0,1,projected,create_visit,28,6042
spring_petclinic_microservices,0,1,projected,list_owners,28,4278
spring_petclinic_microservices,0,1,projected,list_vets,28,4187
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,28,5941
spring_petclinic_microservices,0,1,projected,create_visit,29,5741
spring_petclinic_microservices,0,1,projected,list_owners,29,4168
spring_petclinic_microservices,0,1,projected,list_vets,29,4058
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,29,5871
spring_petclinic_microservices,0,1,projected,create_visit,30,5821
spring_petclinic_microservices,0,1,projected,list_owners,30,4268
spring_petclinic_microservices,0,1,projected,list_vets,30,4118
spring_petclinic_microservices,0,1,projected,owner_details_with_visits,30,6322
spring_petclinic_microservices,0,1,direct,create_visit,0,22091
spring_petclinic_microservices,0,1,direct,list_owners,0,8336
spring_petclinic_microservices,0,1,direct,list_vets,0,5991
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,0,8526
spring_petclinic_microservices,0,1,direct,create_visit,1,7464
spring_petclinic_microservices,0,1,direct,list_owners,1,4819
spring_petclinic_microservices,0,1,direct,list_vets,1,4488
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,1,6783
spring_petclinic_microservices,0,1,direct,create_visit,2,7113
spring_petclinic_microservices,0,1,direct,list_owners,2,5260
spring_petclinic_microservices,0,1,direct,list_vets,2,4438
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,2,6622
spring_petclinic_microservices,0,1,direct,create_visit,3,6322
spring_petclinic_microservices,0,1,direct,list_owners,3,4699
spring_petclinic_microservices,0,1,direct,list_vets,3,4438
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,3,6362
spring_petclinic_microservices,0,1,direct,create_visit,4,5971
spring_petclinic_microservices,0,1,direct,list_owners,4,4508
spring_petclinic_microservices,0,1,direct,list_vets,4,4228
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,4,6061
spring_petclinic_microservices,0,1,direct,create_visit,5,5701
spring_petclinic_microservices,0,1,direct,list_owners,5,4188
spring_petclinic_microservices,0,1,direct,list_vets,5,4238
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,5,6132
spring_petclinic_microservices,0,1,direct,create_visit,6,6261
spring_petclinic_microservices,0,1,direct,list_owners,6,26710
spring_petclinic_microservices,0,1,direct,list_vets,6,4739
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,6,6292
spring_petclinic_microservices,0,1,direct,create_visit,7,5931
spring_petclinic_microservices,0,1,direct,list_owners,7,4578
spring_petclinic_microservices,0,1,direct,list_vets,7,4158
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,7,5831
spring_petclinic_microservices,0,1,direct,create_visit,8,5541
spring_petclinic_microservices,0,1,direct,list_owners,8,4268
spring_petclinic_microservices,0,1,direct,list_vets,8,4478
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,8,6231
spring_petclinic_microservices,0,1,direct,create_visit,9,5920
spring_petclinic_microservices,0,1,direct,list_owners,9,4308
spring_petclinic_microservices,0,1,direct,list_vets,9,4098
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,9,6071
spring_petclinic_microservices,0,1,direct,create_visit,10,5931
spring_petclinic_microservices,0,1,direct,list_owners,10,4578
spring_petclinic_microservices,0,1,direct,list_vets,10,4298
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,10,6151
spring_petclinic_microservices,0,1,direct,create_visit,11,5911
spring_petclinic_microservices,0,1,direct,list_owners,11,4308
spring_petclinic_microservices,0,1,direct,list_vets,11,4028
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,11,5871
spring_petclinic_microservices,0,1,direct,create_visit,12,5600
spring_petclinic_microservices,0,1,direct,list_owners,12,4198
spring_petclinic_microservices,0,1,direct,list_vets,12,4008
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,12,6072
spring_petclinic_microservices,0,1,direct,create_visit,13,6132
spring_petclinic_microservices,0,1,direct,list_owners,13,4568
spring_petclinic_microservices,0,1,direct,list_vets,13,4058
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,13,6032
spring_petclinic_microservices,0,1,direct,create_visit,14,5972
spring_petclinic_microservices,0,1,direct,list_owners,14,4208
spring_petclinic_microservices,0,1,direct,list_vets,14,4158
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,14,5840
spring_petclinic_microservices,0,1,direct,create_visit,15,5530
spring_petclinic_microservices,0,1,direct,list_owners,15,4168
spring_petclinic_microservices,0,1,direct,list_vets,15,4147
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,15,5851
spring_petclinic_microservices,0,1,direct,create_visit,16,5530
spring_petclinic_microservices,0,1,direct,list_owners,16,4138
spring_petclinic_microservices,0,1,direct,list_vets,16,4027
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,16,5771
spring_petclinic_microservices,0,1,direct,create_visit,17,5561
spring_petclinic_microservices,0,1,direct,list_owners,17,4168
spring_petclinic_microservices,0,1,direct,list_vets,17,4107
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,17,5741
spring_petclinic_microservices,0,1,direct,create_visit,18,5580
spring_petclinic_microservices,0,1,direct,list_owners,18,4148
spring_petclinic_microservices,0,1,direct,list_vets,18,4108
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,18,5790
spring_petclinic_microservices,0,1,direct,create_visit,19,5561
spring_petclinic_microservices,0,1,direct,list_owners,19,4187
spring_petclinic_microservices,0,1,direct,list_vets,19,4077
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,19,5791
spring_petclinic_microservices,0,1,direct,create_visit,20,5810
spring_petclinic_microservices,0,1,direct,list_owners,20,4138
spring_petclinic_microservices,0,1,direct,list_vets,20,4047
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,20,5840
spring_petclinic_microservices,0,1,direct,create_visit,21,5571
spring_petclinic_microservices,0,1,direct,list_owners,21,4137
spring_petclinic_microservices,0,1,direct,list_vets,21,4057
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,21,6261
spring_petclinic_microservices,0,1,direct,create_visit,22,5880
spring_petclinic_microservices,0,1,direct,list_owners,22,4308
spring_petclinic_microservices,0,1,direct,list_vets,22,4147
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,22,5961
spring_petclinic_microservices,0,1,direct,create_visit,23,5891
spring_petclinic_microservices,0,1,direct,list_owners,23,4308
spring_petclinic_microservices,0,1,direct,list_vets,23,4117
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,23,5941
spring_petclinic_microservices,0,1,direct,create_visit,24,5630
spring_petclinic_microservices,0,1,direct,list_owners,24,4288
spring_petclinic_microservices,0,1,direct,list_vets,24,4027
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,24,5761
spring_petclinic_microservices,0,1,direct,create_visit,25,5861
spring_petclinic_microservices,0,1,direct,list_owners,25,4268
spring_petclinic_microservices,0,1,direct,list_vets,25,4057
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,25,5911
spring_petclinic_microservices,0,1,direct,create_visit,26,5600
spring_petclinic_microservices,0,1,direct,list_owners,26,4047
spring_petclinic_microservices,0,1,direct,list_vets,26,4037
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,26,6101
spring_petclinic_microservices,0,1,direct,create_visit,27,5731
spring_petclinic_microservices,0,1,direct,list_owners,27,4869
spring_petclinic_microservices,0,1,direct,list_vets,27,4288
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,27,6643
spring_petclinic_microservices,0,1,direct,create_visit,28,5891
spring_petclinic_microservices,0,1,direct,list_owners,28,4459
spring_petclinic_microservices,0,1,direct,list_vets,28,4198
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,28,6172
spring_petclinic_microservices,0,1,direct,create_visit,29,5781
spring_petclinic_microservices,0,1,direct,list_owners,29,4428
spring_petclinic_microservices,0,1,direct,list_vets,29,4088
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,29,6362
spring_petclinic_microservices,0,1,direct,create_visit,30,5821
spring_petclinic_microservices,0,1,direct,list_owners,30,4439
spring_petclinic_microservices,0,1,direct,list_vets,30,4148
spring_petclinic_microservices,0,1,direct,owner_details_with_visits,30,5980
spring_petclinic_microservices,0,2,projected,create_visit,0,20890
spring_petclinic_microservices,0,2,projected,list_owners,0,8556
spring_petclinic_microservices,0,2,projected,list_vets,0,5951
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,0,8346
spring_petclinic_microservices,0,2,projected,create_visit,1,7824
spring_petclinic_microservices,0,2,projected,list_owners,1,5010
spring_petclinic_microservices,0,2,projected,list_vets,1,4318
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,1,6843
spring_petclinic_microservices,0,2,projected,create_visit,2,6332
spring_petclinic_microservices,0,2,projected,list_owners,2,4920
spring_petclinic_microservices,0,2,projected,list_vets,2,4579
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,2,6352
spring_petclinic_microservices,0,2,projected,create_visit,3,6512
spring_petclinic_microservices,0,2,projected,list_owners,3,4438
spring_petclinic_microservices,0,2,projected,list_vets,3,4208
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,3,6202
spring_petclinic_microservices,0,2,projected,create_visit,4,6161
spring_petclinic_microservices,0,2,projected,list_owners,4,4308
spring_petclinic_microservices,0,2,projected,list_vets,4,4198
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,4,6112
spring_petclinic_microservices,0,2,projected,create_visit,5,6052
spring_petclinic_microservices,0,2,projected,list_owners,5,4299
spring_petclinic_microservices,0,2,projected,list_vets,5,4228
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,5,6012
spring_petclinic_microservices,0,2,projected,create_visit,6,5981
spring_petclinic_microservices,0,2,projected,list_owners,6,4247
spring_petclinic_microservices,0,2,projected,list_vets,6,4208
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,6,5921
spring_petclinic_microservices,0,2,projected,create_visit,7,5621
spring_petclinic_microservices,0,2,projected,list_owners,7,4158
spring_petclinic_microservices,0,2,projected,list_vets,7,4118
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,7,5731
spring_petclinic_microservices,0,2,projected,create_visit,8,5650
spring_petclinic_microservices,0,2,projected,list_owners,8,4268
spring_petclinic_microservices,0,2,projected,list_vets,8,4137
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,8,5841
spring_petclinic_microservices,0,2,projected,create_visit,9,5741
spring_petclinic_microservices,0,2,projected,list_owners,9,4117
spring_petclinic_microservices,0,2,projected,list_vets,9,4148
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,9,5982
spring_petclinic_microservices,0,2,projected,create_visit,10,6002
spring_petclinic_microservices,0,2,projected,list_owners,10,4618
spring_petclinic_microservices,0,2,projected,list_vets,10,4188
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,10,6072
spring_petclinic_microservices,0,2,projected,create_visit,11,5740
spring_petclinic_microservices,0,2,projected,list_owners,11,4138
spring_petclinic_microservices,0,2,projected,list_vets,11,4068
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,11,5771
spring_petclinic_microservices,0,2,projected,create_visit,12,5871
spring_petclinic_microservices,0,2,projected,list_owners,12,4299
spring_petclinic_microservices,0,2,projected,list_vets,12,4068
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,12,5951
spring_petclinic_microservices,0,2,projected,create_visit,13,5711
spring_petclinic_microservices,0,2,projected,list_owners,13,4218
spring_petclinic_microservices,0,2,projected,list_vets,13,4047
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,13,5760
spring_petclinic_microservices,0,2,projected,create_visit,14,6021
spring_petclinic_microservices,0,2,projected,list_owners,14,4158
spring_petclinic_microservices,0,2,projected,list_vets,14,4338
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,14,6282
spring_petclinic_microservices,0,2,projected,create_visit,15,6251
spring_petclinic_microservices,0,2,projected,list_owners,15,4128
spring_petclinic_microservices,0,2,projected,list_vets,15,4709
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,15,11972
spring_petclinic_microservices,0,2,projected,create_visit,16,6372
spring_petclinic_microservices,0,2,projected,list_owners,16,4208
spring_petclinic_microservices,0,2,projected,list_vets,16,4147
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,16,5821
spring_petclinic_microservices,0,2,projected,create_visit,17,5620
spring_petclinic_microservices,0,2,projected,list_owners,17,4047
spring_petclinic_microservices,0,2,projected,list_vets,17,4198
spring_petclinic_microservices,0,2,projected,owner_details_with_visits,17,5861
