profile,case_id,phase,functional,lower_exact,upper_exact,status
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,reachability_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,selected_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,without_completion_minus_execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,without_deadline,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,without_selection,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,reachability_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,selected_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,without_completion_minus_execution,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,without_deadline,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,without_selection,0,1,ambiguous
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,selected_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,without_completion,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,without_deadline,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,without_selection,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,restore,execution,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,restore,reachability,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,restore,reachability_minus_execution,0,0,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,restore,selected,1,1,singleton_given_empirical_observation_law
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,restore,selected_minus_execution,0,0,singleton_given_empirical_observation_law
