profile,case_id,phase,method,paired_rounds,other_over_prepared_median,min_ratio,max_ratio
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,cudd_sift_once,3,3.211441458300104,2.804933755781891,3.3179975546651943
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,agrum_lazy,3,17.335827945468107,15.471558700671784,17.34365527008635
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,initial,storm_exact,3,2.8422936502254994,2.538992176232785,2.8634723164598492
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,cudd_controls_first,3,1.0941843245005356,1.0143781103734784,1.106671939181915
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,cudd_sift_once,3,1.116515624272342,1.0257378310424417,1.130632872114386
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,agrum_lazy,3,31.33556559400177,29.957487853735444,32.33438689035754
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,repeat,storm_exact,3,2.527922887572442,2.3494572626862698,2.6047659851907046
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,cudd_controls_first,3,1.0799858823124313,1.0658299228815131,1.1154753901526087
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,cudd_sift_once,3,1.087773566064752,1.0683513225990862,1.1095112555179514
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,agrum_lazy,3,32.42897750430839,32.22305206728276,32.62099556478881
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,counts,storm_exact,3,2.7633584792687116,2.692067434191846,2.7718668153784334
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,cudd_controls_first,3,1.1309907632062255,1.1035284513114254,1.1353857415917687
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,cudd_sift_once,3,1.1472799347854994,1.119956547845671,1.1599205219523248
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,agrum_lazy,3,35.71116567065521,35.43714969778591,36.185766380243585
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,masks,storm_exact,3,5.70900073397125,5.472437999230968,5.729249975428933
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,cudd_controls_first,3,1.0935077784643301,1.087913193814803,1.1075195710684258
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,cudd_sift_once,3,1.1120818439927105,1.0870444030569897,1.1383646843363977
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,agrum_lazy,3,32.823636175218084,31.939094588474767,32.99313273837923
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,metadata,storm_exact,3,2.564444818933114,2.509575244780872,2.6066273376455773
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,cudd_controls_first,3,3.504631113128461,3.4124991649371275,3.537686051121262
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,cudd_sift_once,3,4.2549302392686705,4.141118439021753,4.26222565343136
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,agrum_lazy,3,11.92430185780829,11.839999146692056,12.104517242991102
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,structure,storm_exact,3,3.0364665640825845,3.0209246232627343,3.0852636700272997
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,cudd_controls_first,3,2.8035065822568552,2.770334852687113,2.8852718078381794
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,cudd_sift_once,3,3.4585537680585983,3.451811425696903,3.562819864478172
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,agrum_lazy,3,19.227360998745063,18.97966998547822,19.735023306086603
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--create_visit,restore,storm_exact,3,3.0772372395556884,3.051970880513293,3.214372413753509
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,cudd_controls_first,3,12.046140534403392,11.986735903772804,12.724680385457058
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,cudd_sift_once,3,15.090339098552617,14.927594818489176,15.100339042775579
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,agrum_lazy,3,10.538313738375166,10.44456474713925,10.560419626060582
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,initial,storm_exact,3,5.095424827264372,4.900567915194993,5.105079279763505
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,cudd_controls_first,3,1.0925159746739417,1.0005310674455656,1.2384723402460118
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,cudd_sift_once,3,1.122831124530667,1.0555815188528943,1.2280395646718991
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,agrum_lazy,3,12.136538966533422,11.059176845459373,12.776317296160359
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,repeat,storm_exact,3,1.6644880809967029,1.546914498141264,1.7986463926907617
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,cudd_controls_first,3,1.1088785979205515,1.052126588442783,1.149554608301227
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,cudd_sift_once,3,1.0940637321351159,1.087590568384477,1.0974191873650845
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,agrum_lazy,3,14.028143428268663,13.85547227176109,14.358758914665136
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,counts,storm_exact,3,1.9566494870189297,1.8739172609776757,1.9814092144488242
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,cudd_controls_first,3,1.7687542866941015,1.5721451702691864,1.839800298420915
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,cudd_sift_once,3,1.782082976672912,1.7288951760402378,1.7830720382431353
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,agrum_lazy,3,16.891810985368085,14.355886243782138,17.596063955420725
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,masks,storm_exact,3,12.319176018838704,10.499410387946773,12.541766689529036
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,cudd_controls_first,3,1.1241449969696096,1.0906469834009078,1.1638911740074556
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,cudd_sift_once,3,1.1773283500245317,1.1049450739855147,1.2443396995501403
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,agrum_lazy,3,14.69683107737597,13.798572270159752,14.926814445901979
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,metadata,storm_exact,3,3.136865421801495,2.9931940257129988,3.1957296692383514
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,cudd_controls_first,3,21.22667506791239,21.007565751407604,21.721441165069585
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,cudd_sift_once,3,26.27386948303129,25.119120680917625,27.45333177723963
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,agrum_lazy,3,5.17223456445354,5.118478428688864,5.220320586744772
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,structure,storm_exact,3,6.839443014099905,6.668483617514555,6.870434358548998
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,cudd_controls_first,3,20.03967382976697,17.20184167890669,21.599260209031016
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,cudd_sift_once,3,24.4060065681309,21.573827107834877,25.923418559727367
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,agrum_lazy,3,13.977235173044987,11.613608610554051,14.106059200148465
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_owners,restore,storm_exact,3,5.5277400524686415,4.51994234863938,5.583569733588991
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,cudd_controls_first,3,10.550383972342656,10.502161967653151,10.56480727604901
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,cudd_sift_once,3,13.027892845086086,12.157250809643756,13.103747424328908
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,agrum_lazy,3,8.086188613301031,7.986973731558114,8.25705905927788
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,initial,storm_exact,3,4.2031117818773955,4.1686023555041185,4.578114183699493
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,cudd_controls_first,3,1.2767330574236937,1.1333329152504108,1.3023841197798471
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,cudd_sift_once,3,1.3247124188121135,1.2335724767650416,1.3418197102948783
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,agrum_lazy,3,12.998978272115883,12.690451404131496,13.204241333437672
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,repeat,storm_exact,3,2.0168391101914125,1.9183034666249315,2.050301646828632
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,cudd_controls_first,3,1.1180321507362188,1.1129992916311278,1.1431323014222508
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,cudd_sift_once,3,1.1536537867300962,1.1009859338181083,1.26641729590911
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,agrum_lazy,3,14.320867796805048,13.874063114994348,14.444103913376606
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,counts,storm_exact,3,1.8076561664233155,1.73769313439502,2.0548445281229117
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,cudd_controls_first,3,1.594560346967302,1.5667263624361103,1.793639986239321
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,cudd_sift_once,3,1.6414649440227829,1.6106550412423692,2.094669170345737
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,agrum_lazy,3,14.746136461612823,14.393443051543157,16.008650593429277
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,masks,storm_exact,3,11.74626056512822,11.267441404462803,12.221124075454389
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,cudd_controls_first,3,1.1823328067403898,1.140004905191839,1.2619680749742848
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,cudd_sift_once,3,1.1666462283673376,1.164752942969256,1.2290214664064678
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,agrum_lazy,3,14.821654158253647,14.348736146665235,14.953497196666977
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,metadata,storm_exact,3,3.2513619566459675,3.2291840906978906,3.352552999064948
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,structure,cudd_controls_first,3,23.64436611803211,21.550632170451884,23.867246992855204
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,structure,cudd_sift_once,3,28.846123067378198,26.224947319129008,28.93846884326671
spring_petclinic_microservices,spring_petclinic_microservices--colocated--ND--r0--list_vets,structure,agrum_lazy,3,5.5138224571027195,5.4614644541453305,5.636008863163607
