profile,case_id,functional,lower_exact,upper_exact,status,model_sha256
opentelemetry_demo,opentelemetry_demo--colocated--N--r1--checkout,selected_minus_execution,7/30,7/30,singleton_given_empirical_observation_law,a7eb7a1c7047e9d4949d95693f28abd13977c19711af664597658321cb28b38a
opentelemetry_demo,opentelemetry_demo--colocated--N--r1--checkout,without_completion,23/30,23/30,singleton_given_empirical_observation_law,a7eb7a1c7047e9d4949d95693f28abd13977c19711af664597658321cb28b38a
opentelemetry_demo,opentelemetry_demo--colocated--N--r1--checkout,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,a7eb7a1c7047e9d4949d95693f28abd13977c19711af664597658321cb28b38a
opentelemetry_demo,opentelemetry_demo--colocated--N--r1--checkout,without_deadline,23/30,307/400,ambiguous,a7eb7a1c7047e9d4949d95693f28abd13977c19711af664597658321cb28b38a
opentelemetry_demo,opentelemetry_demo--colocated--N--r1--checkout,without_deadline_minus_execution,0,1/1200,ambiguous,a7eb7a1c7047e9d4949d95693f28abd13977c19711af664597658321cb28b38a
opentelemetry_demo,opentelemetry_demo--colocated--N--r1--checkout,without_selection,23/30,23/30,singleton_given_empirical_observation_law,a7eb7a1c7047e9d4949d95693f28abd13977c19711af664597658321cb28b38a
opentelemetry_demo,opentelemetry_demo--colocated--N--r1--checkout,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,a7eb7a1c7047e9d4949d95693f28abd13977c19711af664597658321cb28b38a
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,execution,37/40,37/40,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,reachability,1,1,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,reachability_minus_execution,3/40,3/40,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,selected,1,1,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,selected_minus_execution,3/40,3/40,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,without_completion,37/40,37/40,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,without_deadline,37/40,37/40,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,without_selection,37/40,37/40,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--add_to_cart,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,05adab46979ac4a57a8b92aaa754d20902521599945fe89302abb4057f15d4ea
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,execution,363/400,363/400,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,reachability,1,1,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,reachability_minus_execution,37/400,37/400,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,selected,1,1,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,selected_minus_execution,37/400,37/400,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,without_completion,363/400,363/400,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,without_deadline,363/400,363/400,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,without_selection,363/400,363/400,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--browse_product,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,17e656d085e92452649a8051ab130c7001e68d6d8485d85279eba86e86da5e5f
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,execution,81/100,81/100,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,reachability,1,1,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,reachability_minus_execution,19/100,19/100,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,selected,1,1,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,selected_minus_execution,19/100,19/100,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,without_completion,81/100,81/100,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,without_deadline,81/100,81/100,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,without_selection,81/100,81/100,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r2--checkout,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,272062b1f73b5cddf7fef2f85ff3f868a3833c19a2a668c02979a27ff75a8133
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,execution,181/200,181/200,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,reachability,1,1,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,reachability_minus_execution,19/200,19/200,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,selected,1,1,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,selected_minus_execution,19/200,19/200,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,without_completion,181/200,181/200,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,without_deadline,181/200,181/200,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,without_selection,181/200,181/200,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--add_to_cart,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,3b1626b55e362246cc1665d2dbc6edeaf393e99a38279c2998ef464170d89e56
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,execution,547/600,547/600,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,reachability,1,1,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,reachability_minus_execution,53/600,53/600,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,selected,1,1,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,selected_minus_execution,53/600,53/600,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,without_completion,547/600,547/600,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,without_deadline,547/600,547/600,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,without_selection,547/600,547/600,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--browse_product,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,73da87c6b2dad72ccfdd598e816d8e94d1753db0194a68f07215aafa3df9e55d
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,execution,59/75,59/75,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,reachability,1,1,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,reachability_minus_execution,16/75,16/75,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,selected,1,1,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,selected_minus_execution,16/75,16/75,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,without_completion,59/75,59/75,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,without_deadline,59/75,59/75,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,without_deadline_minus_execution,0,0,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,without_selection,59/75,59/75,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r3--checkout,without_selection_minus_execution,0,0,singleton_given_empirical_observation_law,00f246ea6d8f6a8de664a2dc5773b1b2c48f3551913b9ca5c8055cd40dbaa406
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,execution,353/400,353/400,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,reachability,1,1,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,reachability_minus_execution,47/400,47/400,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,selected,1,1,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,selected_minus_execution,47/400,47/400,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,without_completion,353/400,353/400,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,without_completion_minus_execution,0,0,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,without_deadline,53/60,53/60,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
opentelemetry_demo,opentelemetry_demo--colocated--N--r4--add_to_cart,without_deadline_minus_execution,1/1200,1/1200,singleton_given_empirical_observation_law,4af2e1191ce70bdd23a58cbe3fe02d53d65f4b2f7853b0036b37d7d8fa546794
